"","Nome","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"160","Juninho (MEI)","Ceará","6,22",9,"3,67","0,00","0,00",24,NA,NA,NA,7,7,4,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,33
"161","Matheus Savio (MEI)","Flamengo","5,30",3,"3,67","0,00","0,00",2,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4
"162","Bruno Peres (LAT)","São Paulo","9,40",5,"3,66","2,20","-1,23",10,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,7,NA,10
"163","Mano Menezes (TEC)","Cruzeiro","10,77",20,"3,65","3,66","0,17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Eduardo Brock (ZAG)","Ceará","4,76",3,"3,63","0,00","0,00",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,2
"165","Fagner (LAT)","Corinthians","10,54",9,"3,63","5,80","1,22",16,NA,2,3,8,2,NA,NA,NA,NA,NA,NA,2,NA,NA,10,NA,43
"166","Bryan Ruíz (MEI)","Santos","12,25",1,"3,60","0,00","0,00",NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4
"167","Yann Rolim (MEI)","Chapecoense","3,30",4,"3,60","0,00","0,00",4,NA,1,NA,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,9
"168","Enderson Moreira (TEC)","Bahia","10,22",19,"3,59","2,20","-0,16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","Claudinei Oliveira (TEC)","Paraná","8,74",18,"3,59","1,66","-0,11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Ibañez (ZAG)","Fluminense","6,06",6,"3,58","0,00","0,00",10,NA,NA,2,2,1,1,NA,NA,NA,NA,NA,1,NA,NA,3,NA,10
"171","Wallyson (ATA)","Vitória","9,24",15,"3,57","0,00","0,00",10,2,3,NA,13,10,6,1,NA,NA,NA,NA,2,NA,NA,7,2,29
"172","Cardona (MEI)","Ceará","3,57",3,"3,57","0,00","0,00",10,NA,NA,NA,3,2,1,NA,NA,NA,NA,NA,1,NA,NA,6,NA,12
"173","Jean Mota (MEI)","Santos","9,77",15,"3,56","0,00","0,00",22,1,NA,NA,18,14,17,1,NA,NA,NA,NA,3,NA,NA,24,NA,44
"174","Lucas Lima (MEI)","Palmeiras","9,84",18,"3,56","15,10","1,24",21,4,2,NA,23,6,3,1,NA,NA,NA,NA,3,NA,NA,28,1,39
"175","Pepê (ATA)","Grêmio","3,14",10,"3,56","0,00","0,00",13,2,NA,NA,13,2,1,NA,NA,NA,NA,NA,1,NA,NA,6,2,11
"176","Juninho (MEI)","América-MG","7,80",18,"3,54","-1,30","-0,68",44,2,NA,NA,20,4,1,NA,NA,NA,NA,NA,3,NA,NA,23,1,49
"177","Marcelo Benevenuto (ZAG)","Botafogo","6,69",1,"3,50","0,00","0,00",2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","Diego Torres (MEI)","Chapecoense","5,33",2,"3,50","0,00","0,00",NA,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6
"179","Maicon (MEI)","Grêmio","8,62",13,"3,49","7,40","0,84",22,3,2,NA,11,4,2,NA,NA,NA,NA,NA,3,1,NA,18,NA,46
"180","Leandro Damião (ATA)","Internacional","8,43",12,"3,44","0,00","0,00",4,3,1,NA,11,15,11,NA,NA,NA,NA,NA,3,NA,NA,20,4,21
"181","Leandro Carvalho (ATA)","Ceará","5,23",5,"3,44","0,00","0,00",4,1,NA,NA,10,2,3,NA,NA,NA,NA,NA,1,NA,NA,5,2,5
"182","Gilson (LAT)","Botafogo","6,80",10,"3,42","-0,50","-0,43",19,1,NA,1,23,2,2,NA,NA,NA,NA,NA,4,NA,NA,13,NA,28
"183","Diogo Barbosa (LAT)","Palmeiras","9,62",14,"3,41","4,90","-0,02",20,NA,2,6,8,1,NA,NA,NA,NA,NA,NA,4,NA,NA,22,NA,27
"184","Elton (MEI)","Bahia","8,64",18,"3,40","0,50","-0,19",52,NA,2,NA,8,9,2,NA,NA,NA,NA,NA,2,NA,NA,56,NA,28
"185","Eduardo (LAT)","Chapecoense","5,57",12,"3,40","0,00","0,00",18,NA,2,3,7,2,1,NA,NA,NA,NA,NA,1,NA,NA,13,NA,30
"186","Edigar Junio (ATA)","Bahia","7,79",12,"3,39","0,90","0,08",6,3,NA,NA,16,7,3,1,NA,NA,NA,NA,NA,NA,NA,14,2,15
"187","Sidão (GOL)","São Paulo","9,70",18,"3,35","0,70","-0,68",NA,NA,NA,8,NA,NA,NA,NA,21,NA,NA,NA,3,NA,16,NA,NA,16
"188","Danilo Silva (ZAG)","Internacional","5,08",2,"3,35","0,00","0,00",5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,NA,1
"189","Mayke (LAT)","Palmeiras","6,24",8,"3,32","6,00","0,38",10,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,14,1,8
"190","Rodrigo Dourado (MEI)","Internacional","10,30",18,"3,31","2,40","0,01",58,NA,1,NA,19,2,4,NA,NA,NA,NA,NA,7,NA,NA,49,1,31
"191","João Lucas (LAT)","Ceará","3,90",8,"3,31","0,00","0,00",5,NA,NA,4,4,6,2,NA,NA,NA,NA,NA,1,NA,NA,5,NA,19
"192","Diego Pituca (MEI)","Santos","3,36",15,"3,30","0,00","0,00",25,NA,3,NA,22,9,NA,NA,NA,NA,NA,NA,3,NA,NA,17,NA,22
"193","Piris da Motta (MEI)","Flamengo","6,46",2,"3,30","2,00","-0,58",5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3
"194","Pablo Dyego (ATA)","Fluminense","5,75",10,"3,29","0,00","0,00",3,2,NA,NA,12,6,4,1,NA,NA,NA,NA,NA,NA,NA,4,NA,14
"195","Hyoran (MEI)","Palmeiras","5,59",14,"3,29","0,00","0,00",6,1,5,NA,16,6,7,1,NA,NA,NA,NA,2,NA,NA,19,2,18
"196","Danilo Avelar (LAT)","Corinthians","6,36",6,"3,28","1,50","-0,26",9,NA,NA,2,6,1,4,1,NA,NA,NA,NA,NA,NA,NA,13,1,28
"197","Adilson (MEI)","Atlético-MG","6,64",10,"3,28","0,00","0,00",30,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,17,NA,19
"198","Arboleda (ZAG)","São Paulo","8,93",14,"3,27","-0,10","-1,36",21,NA,1,4,15,8,2,NA,NA,NA,NA,NA,4,NA,NA,23,3,20
"199","Rhayner (ATA)","Vitória","8,58",11,"3,25","0,00","0,00",20,NA,1,NA,20,6,9,1,NA,NA,NA,NA,4,NA,NA,24,NA,26
"200","Walisson Maia (ZAG)","Vitória","5,06",2,"3,25","0,00","0,00",7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,5
"201","Iago Maidana (ZAG)","Atlético-MG","4,90",6,"3,25","8,90","0,32",5,NA,NA,3,3,3,1,NA,NA,NA,NA,NA,1,NA,NA,8,NA,7
"202","Victor (GOL)","Atlético-MG","12,19",20,"3,24","14,00","1,17",NA,NA,NA,5,2,NA,NA,NA,33,NA,NA,NA,2,NA,26,NA,NA,15
"203","Luiz Otávio (ZAG)","Ceará","7,63",16,"3,23","0,00","0,00",25,NA,NA,5,7,3,NA,NA,NA,NA,NA,NA,4,NA,NA,9,NA,14
"204","Hernane (ATA)","Sport","4,87",3,"3,23","5,80","0,84",1,NA,1,NA,8,2,3,NA,NA,NA,NA,NA,1,NA,NA,5,NA,5
"205","Camilo (MEI)","Internacional","3,94",6,"3,22","1,20","-1,10",2,1,2,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,10
"206","Valdo (ZAG)","Ceará","7,22",10,"3,20","0,00","0,00",11,NA,NA,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5
"207","Léo (ZAG)","Cruzeiro","8,25",17,"3,20","2,70","0,59",23,NA,NA,5,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,16,2,11
"208","Pedro Botelho (LAT)","Vitória","6,26",5,"3,20","0,00","0,00",8,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,15
"209","Léo Gomes (MEI)","Vitória","1,35",1,"3,20","3,20","0,35",3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1
"210","Renan Lodi (LAT)","Atlético-PR","4,07",10,"3,17","0,00","0,00",10,NA,NA,4,14,8,7,NA,NA,NA,1,1,2,NA,NA,13,1,14
"211","Luan (ATA)","América-MG","10,81",10,"3,16","12,40","2,04",13,1,3,NA,19,9,1,NA,NA,NA,NA,1,3,NA,NA,19,4,21
"212","Jonathas (ATA)","Corinthians","6,09",5,"3,16","1,00","-0,22",4,1,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3
"213","Gregore (MEI)","Bahia","7,57",17,"3,16","4,00","-0,42",55,NA,1,NA,12,5,5,NA,NA,NA,NA,NA,7,NA,NA,58,NA,23
"214","Douglas (ZAG)","Chapecoense","7,90",18,"3,15","0,00","0,00",26,NA,NA,5,12,3,NA,1,NA,NA,NA,NA,2,NA,NA,22,NA,12
"215","Richardson (MEI)","Ceará","7,02",13,"3,13","0,00","0,00",27,NA,1,NA,36,4,3,NA,NA,NA,NA,NA,4,NA,NA,29,1,22
"216","Gabriel (MEI)","Sport","6,84",19,"3,12","4,80","0,35",17,2,1,NA,32,9,6,1,NA,NA,NA,NA,1,NA,NA,13,2,37
"217","Marlone (MEI)","Sport","9,03",19,"3,12","3,90","0,56",9,2,3,NA,28,13,10,NA,NA,NA,NA,NA,1,NA,NA,6,2,52
"218","Henrique (ZAG)","Corinthians","8,93",19,"3,11","-0,80","-0,48",11,1,NA,7,12,4,NA,NA,NA,NA,NA,NA,1,NA,NA,8,NA,11
"219","Vanderlei (GOL)","Santos","15,12",18,"3,10","0,00","0,00",NA,NA,NA,5,2,NA,NA,NA,25,NA,NA,NA,NA,NA,22,NA,NA,3
"220","Vinícius Freitas (LAT)","Chapecoense","3,74",4,"3,08","0,00","0,00",4,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,4
"221","Igor Rabello (ZAG)","Botafogo","9,55",20,"3,08","-3,30","-0,64",27,2,NA,4,16,5,2,NA,NA,NA,1,NA,2,NA,NA,16,5,32
"222","Bruno Cosendey (MEI)","Vasco","4,32",6,"3,05","0,00","0,00",5,1,1,NA,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,14
"223","Doffo (MEI)","Chapecoense","2,92",2,"3,05","0,00","0,00",1,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,3
"224","Desábato (MEI)","Vasco","8,32",17,"3,04","5,40","1,10",47,NA,1,NA,15,2,NA,NA,NA,NA,NA,1,1,NA,NA,25,NA,45
"225","Lucas Romero (MEI)","Cruzeiro","6,92",14,"3,04","12,50","1,66",35,NA,NA,NA,12,3,2,NA,NA,NA,NA,NA,1,NA,NA,19,1,29
"226","Fábio (GOL)","Cruzeiro","10,16",17,"3,02","4,70","1,03",NA,NA,NA,5,1,NA,NA,NA,17,1,NA,NA,NA,NA,15,NA,NA,7
"227","Thiago Heleno (ZAG)","Atlético-PR","8,87",10,"3,02","0,00","0,00",9,1,NA,3,8,3,1,1,NA,NA,1,NA,1,NA,NA,13,NA,11
"228","Ramon (LAT)","Vasco","7,44",8,"3,02","0,00","0,00",11,1,NA,1,4,1,2,NA,NA,NA,NA,NA,1,NA,NA,5,NA,20
"229","Jean (MEI)","Botafogo","3,73",7,"3,02","5,70","1,19",14,NA,1,NA,11,1,NA,NA,NA,NA,NA,NA,2,NA,NA,9,NA,9
"230","Valdir (TEC)","Vasco","7,09",3,"3,02","5,47","0,63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","Torito González (MEI)","Paraná","5,89",13,"3,00","0,00","0,00",26,NA,NA,NA,30,8,2,NA,NA,NA,NA,NA,5,NA,NA,20,NA,12
"232","Marcos Junior (ATA)","Fluminense","6,25",15,"2,98","0,20","-0,07",9,2,2,NA,20,4,4,NA,NA,NA,NA,NA,NA,NA,NA,9,6,18
"233","Júlio César (GOL)","Fluminense","5,59",20,"2,98","5,00","0,26",1,NA,NA,6,2,NA,NA,NA,27,NA,NA,NA,1,NA,24,NA,NA,13
"234","Antônio Carlos  (ZAG)","Palmeiras","8,26",14,"2,97","4,20","-0,32",10,1,NA,5,6,3,3,2,NA,NA,NA,NA,4,NA,NA,15,1,18
"235","Paulo Victor (GOL)","Grêmio","6,35",5,"2,96","3,70","-0,32",NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,2,NA,4,NA,NA,4
"236","Bruno Bispo (ZAG)","Vitória","4,18",2,"2,95","0,00","0,00",3,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,2
"237","Willian Farias (MEI)","Vitória","4,83",10,"2,93","3,00","0,30",18,NA,1,NA,3,4,1,NA,NA,NA,NA,NA,1,NA,NA,9,NA,7
"238","Zé Ricardo (TEC)","Botafogo","8,48",11,"2,93","2,57","0,04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","Aderlan (LAT)","América-MG","4,08",12,"2,90","0,00","0,00",27,NA,1,4,10,3,NA,NA,NA,NA,NA,1,7,NA,NA,19,NA,32
"240","Andrés Ríos (ATA)","Vasco","6,58",16,"2,89","0,00","-0,22",8,5,1,NA,31,6,6,1,NA,NA,NA,NA,4,1,NA,41,2,26
"241","Nikão (MEI)","Atlético-PR","11,30",16,"2,88","0,00","0,00",10,1,2,NA,21,11,10,2,NA,NA,NA,NA,2,NA,NA,12,4,40
"242","Osman (ATA)","Chapecoense","3,68",6,"2,88","0,00","0,00",4,1,NA,NA,6,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,10
"243","Élber (MEI)","Bahia","5,81",14,"2,87","0,00","0,00",12,1,3,NA,18,NA,11,NA,NA,NA,NA,NA,5,NA,NA,6,2,30
"244","Digão (ZAG)","Fluminense","5,59",8,"2,86","3,70","-0,63",8,NA,NA,3,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,10
"245","Rogério (ATA)","Sport","7,69",16,"2,85","0,00","0,00",5,2,1,NA,27,18,9,NA,NA,NA,NA,1,NA,NA,NA,16,7,17
"246","Gum (ZAG)","Fluminense","6,85",16,"2,84","9,60","0,66",16,1,1,5,6,5,1,NA,NA,NA,NA,NA,2,NA,NA,20,NA,36
"247","Messias (ZAG)","América-MG","8,93",20,"2,82","5,50","0,29",20,1,NA,7,11,3,2,NA,NA,NA,NA,NA,3,NA,NA,20,NA,36
"248","Régis (LAT)","São Paulo","6,86",6,"2,82","0,00","0,00",10,NA,NA,2,2,1,1,NA,NA,NA,NA,NA,2,NA,NA,7,NA,12
"249","Ademir (ATA)","América-MG","3,08",10,"2,81","0,00","0,00",8,1,NA,NA,23,7,3,NA,NA,NA,NA,NA,2,NA,NA,8,2,12
"250","Wagner (MEI)","Vasco","9,21",12,"2,78","0,70","-1,64",9,3,NA,NA,24,6,7,NA,NA,NA,NA,NA,7,NA,NA,15,2,23
"251","Raul Prata (LAT)","Sport","8,14",12,"2,78","0,00","0,00",24,NA,NA,3,15,2,2,NA,NA,NA,NA,1,2,NA,NA,15,NA,42
"252","Aderllan (ZAG)","Vitória","2,75",12,"2,78","-1,20","-0,33",10,1,NA,4,6,5,3,NA,NA,NA,1,NA,1,NA,NA,17,NA,16
"253","Lucas Fernandes (ATA)","Vitória","5,59",14,"2,78","2,40","0,16",8,1,NA,NA,28,3,5,2,NA,NA,NA,NA,NA,NA,NA,6,NA,22
"254","Bruno Silva (MEI)","Cruzeiro","7,33",12,"2,75","7,40","0,98",13,2,1,NA,6,10,1,NA,NA,NA,NA,NA,3,NA,NA,20,NA,12
"255","Matheus Ferraz (ZAG)","América-MG","6,55",16,"2,74","6,50","0,24",18,NA,NA,6,6,2,NA,NA,NA,NA,NA,NA,2,NA,NA,14,1,21
"256","Rafael Thyere (ZAG)","Chapecoense","4,25",17,"2,73","0,00","0,00",23,NA,NA,5,9,1,2,NA,NA,NA,NA,NA,4,NA,NA,8,1,28
"257","Hulk (LAT)","Atlético-MG","3,60",3,"2,73","0,00","0,00",4,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6
"258","Lucas (LAT)","Vitória","6,50",6,"2,72","0,00","0,00",5,1,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,11
"259","Rafael Pereira (ZAG)","Chapecoense","4,61",6,"2,70","0,00","0,00",7,NA,NA,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,8
"260","Pachu (ATA)","Botafogo","2,55",1,"2,70","0,00","0,00",1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"261","Plata (ATA)","Atlético-PR","4,77",1,"2,70","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"262","Zé Ivaldo (ZAG)","Atlético-PR","4,68",12,"2,69","0,00","0,00",12,1,NA,5,6,2,1,NA,NA,NA,NA,NA,5,NA,NA,17,1,18
"263","Rafael Moura (ATA)","América-MG","10,08",14,"2,67","6,20","0,96",3,4,2,NA,11,5,8,NA,NA,NA,NA,NA,3,NA,NA,26,4,24
"264","Barcos (ATA)","Cruzeiro","7,94",6,"2,67","3,50","0,25",4,1,1,NA,5,5,4,NA,NA,NA,NA,NA,1,1,NA,9,1,11
"265","Luiz Gustavo (ZAG)","Vasco","5,02",11,"2,67","7,20","1,14",17,NA,NA,3,12,4,NA,NA,NA,NA,NA,NA,3,NA,NA,12,1,26
"266","Régis (MEI)","Bahia","4,90",17,"2,65","0,80","0,14",11,3,2,NA,14,6,3,1,NA,NA,NA,NA,3,NA,NA,14,NA,36
"267","Daniel Guedes  (LAT)","Santos","7,38",4,"2,65","0,00","0,00",6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,8
"268","Ronaldo Alves (ZAG)","Sport","6,26",18,"2,65","0,70","0,29",21,NA,NA,4,20,7,1,NA,NA,NA,NA,NA,3,NA,NA,16,2,19
"269","Deyverson (ATA)","Palmeiras","2,83",12,"2,65","-0,50","-2,61",2,3,1,NA,9,NA,4,NA,NA,NA,NA,NA,2,NA,NA,5,NA,10
"270","Raniel (ATA)","Cruzeiro","6,26",15,"2,65","0,00","0,00",9,2,1,NA,22,11,6,NA,NA,NA,NA,NA,1,NA,NA,29,3,12
"271","Renê Júnior (MEI)","Corinthians","5,85",4,"2,60","0,00","0,00",9,NA,NA,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,4
"272","Henrique (MEI)","Cruzeiro","8,52",12,"2,59","0,00","0,00",25,NA,NA,NA,15,6,1,NA,NA,NA,NA,NA,4,NA,NA,15,NA,15
"273","Wellington Paulista (ATA)","Chapecoense","9,16",16,"2,59","0,00","0,00",10,4,2,NA,27,21,2,NA,NA,NA,NA,NA,7,NA,NA,40,8,34
"274","Fábio Santos (LAT)","Atlético-MG","6,58",16,"2,59","7,20","0,32",16,1,NA,5,22,3,1,NA,NA,NA,NA,NA,4,NA,NA,18,4,37
"275","Alison (MEI)","Santos","7,51",12,"2,56","0,00","0,00",33,NA,NA,NA,14,2,NA,NA,NA,NA,NA,NA,6,NA,NA,21,NA,16
"276","Everton Felipe (MEI)","São Paulo","5,33",8,"2,56","0,00","0,00",7,1,NA,NA,11,1,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,22
"277","Rafinha (MEI)","Cruzeiro","7,68",12,"2,53","5,50","0,70",13,NA,1,NA,26,1,3,NA,NA,NA,NA,NA,NA,NA,NA,9,4,17
"278","Eduardo Sasha (ATA)","Santos","8,56",15,"2,53","0,00","0,00",11,1,3,NA,21,7,1,1,NA,NA,NA,NA,1,NA,NA,16,8,26
"279","Canteros (MEI)","Chapecoense","7,69",18,"2,53","0,00","0,00",30,2,1,NA,14,5,2,1,NA,NA,NA,NA,2,NA,NA,19,NA,78
"280","Claudio Winck (LAT)","Sport","3,87",11,"2,53","1,30","0,44",8,2,1,1,16,4,4,NA,NA,NA,NA,NA,3,NA,NA,22,1,29
"281","Ricardinho (MEI)","Ceará","5,84",11,"2,52","0,00","0,00",17,NA,1,NA,8,5,3,NA,NA,NA,NA,NA,NA,NA,NA,13,2,23
"282","Rodolfo  (ATA)","Paraná","5,44",7,"2,51","1,10","0,00",3,1,NA,NA,14,7,4,NA,NA,NA,NA,NA,1,NA,NA,8,3,16
"283","Bruno Silva (ATA)","Chapecoense","2,67",14,"2,51","0,00","0,00",21,1,NA,NA,13,2,3,NA,NA,NA,NA,NA,NA,NA,NA,13,2,28
"284","Paulinho (ATA)","São Paulo","1,29",1,"2,50","0,00","0,00",NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","Jhony (MEI)","Paraná","2,75",1,"2,50","0,00","0,00",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"286","Renatinho (MEI)","Botafogo","4,97",11,"2,49","0,00","0,00",15,NA,NA,NA,13,3,6,NA,NA,NA,NA,NA,2,NA,NA,5,1,14
"287","Anderson (GOL)","Bahia","3,73",11,"2,46","1,00","0,43",NA,NA,NA,3,2,NA,NA,NA,10,NA,NA,NA,NA,NA,9,NA,NA,3
"288","Jefferson (GOL)","Botafogo","8,15",12,"2,46","0,00","0,00",NA,NA,1,2,1,NA,NA,NA,16,NA,NA,NA,NA,NA,16,NA,NA,7
"289","Jadson (MEI)","Corinthians","6,77",12,"2,45","0,00","0,25",2,2,3,NA,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,7,NA,29
"290","Jean (LAT)","Palmeiras","6,03",6,"2,45","0,00","0,00",3,NA,NA,3,2,1,1,1,NA,NA,NA,NA,1,1,NA,6,NA,6
"291","Thiago Santos (ATA)","Paraná","1,64",6,"2,43","0,00","0,00",1,1,1,NA,8,6,NA,2,NA,NA,NA,NA,2,NA,NA,11,5,9
"292","Gabriel (ZAG)","Atlético-MG","6,38",15,"2,43","0,00","0,00",19,NA,NA,2,17,2,2,1,NA,NA,1,NA,1,NA,NA,13,NA,13
"293","Tréllez (ATA)","São Paulo","5,43",10,"2,42","0,80","-1,40",NA,3,NA,NA,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,9,NA,6
"294","Elias (MEI)","Atlético-MG","6,46",18,"2,40","6,90","0,38",21,2,3,NA,14,6,2,NA,NA,NA,NA,NA,6,NA,NA,21,4,30
"295","Clayson (ATA)","Corinthians","9,11",9,"2,39","0,20","-0,43",8,1,1,NA,9,1,1,NA,NA,NA,NA,NA,NA,NA,NA,8,3,15
"296","Emerson Sheik (ATA)","Corinthians","6,87",10,"2,36","0,00","0,00",4,NA,2,NA,12,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,NA,2
"297","Thiago Galhardo (MEI)","Vasco","6,83",9,"2,36","0,00","0,00",7,NA,2,NA,16,4,2,1,NA,NA,NA,NA,3,NA,NA,8,1,18
"298","Lucas Fonseca (ZAG)","Bahia","6,61",17,"2,36","-0,60","-0,50",15,NA,NA,5,20,3,2,1,NA,NA,NA,NA,4,NA,NA,13,NA,36
"299","Ramon (ZAG)","Vitória","4,12",14,"2,36","0,00","0,00",14,1,NA,3,13,3,2,NA,NA,NA,NA,NA,3,NA,NA,21,NA,19
"300","Sornoza (MEI)","Fluminense","7,86",19,"2,36","2,10","0,30",23,NA,1,NA,11,16,12,1,NA,NA,NA,NA,5,NA,NA,12,NA,48
"301","Yago (MEI)","Vitória","8,28",15,"2,36","-0,80","-0,80",17,1,NA,NA,36,12,5,NA,NA,NA,NA,1,4,NA,NA,19,1,29
"302","Werley (ZAG)","Vasco","5,87",6,"2,35","0,00","0,00",9,NA,NA,1,5,3,2,NA,NA,NA,1,NA,NA,NA,NA,8,NA,9
"303","Carlos Sánchez (MEI)","Santos","10,18",2,"2,35","0,00","0,00",3,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,8
"304","Alisson (MEI)","Grêmio","6,81",7,"2,34","3,60","0,51",5,NA,NA,NA,10,5,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,13
"305","Neto Moura (MEI)","Sport","4,81",10,"2,33","0,00","0,00",13,NA,NA,NA,10,3,3,NA,NA,NA,NA,NA,1,NA,NA,8,NA,4
"306","Márcio Araújo (MEI)","Chapecoense","5,35",17,"2,32","0,00","0,00",30,NA,NA,NA,17,3,2,NA,NA,NA,NA,NA,1,NA,NA,15,NA,31
"307","Jeferson (LAT)","Vitória","4,93",16,"2,32","1,60","-0,36",24,NA,1,3,14,2,1,NA,NA,NA,NA,NA,4,NA,NA,19,1,35
"308","Igor (LAT)","Paraná","2,89",10,"2,31","0,00","0,00",14,NA,NA,2,4,8,NA,NA,NA,NA,NA,NA,3,NA,NA,7,1,21
"309","Edinho (ATA)","Atlético-MG","3,36",1,"2,30","0,00","0,00",1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","Léo Ceará (ATA)","Vitória","2,57",1,"2,30","2,30","0,57",NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"311","Pedro Henrique (ZAG)","Corinthians","5,02",10,"2,30","-0,30","-0,39",12,NA,NA,3,8,3,1,NA,NA,NA,NA,NA,4,NA,NA,10,NA,15
"312","Araos (MEI)","Corinthians","6,04",4,"2,30","-0,60","-1,00",9,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,10
"313","Raphael Veiga (MEI)","Atlético-PR","7,70",15,"2,29","0,00","0,00",4,2,3,NA,16,4,9,NA,NA,NA,NA,NA,5,NA,NA,13,NA,27
"314","Manoel (ZAG)","Cruzeiro","4,37",5,"2,28","0,00","0,00",1,1,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,7
"315","Marcelo (MEI)","Botafogo","3,27",3,"2,27","0,00","0,00",3,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1
"316","Arnaldo (LAT)","Ceará","5,49",7,"2,26","0,00","0,00",7,NA,NA,2,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,14
"317","Bruno Guimarães (MEI)","Atlético-PR","6,27",14,"2,26","0,00","0,00",20,NA,NA,NA,38,2,NA,NA,NA,NA,NA,NA,3,NA,NA,16,NA,16
"318","Jadson (MEI)","Fluminense","8,21",19,"2,25","2,50","0,58",32,NA,1,NA,27,6,5,NA,NA,NA,NA,NA,3,NA,NA,24,1,53
"319","Alex Santana (MEI)","Paraná","3,60",11,"2,24","3,90","-0,73",7,1,NA,NA,12,8,5,NA,NA,NA,NA,NA,3,NA,NA,8,NA,8
