"","Nome","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"160","Matheus Savio (MEI)","Flamengo","5,30",3,"3,67","2,40","-0,47",2,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4
"161","Leonardo (LAT)","Grêmio","2,01",3,"3,67","-2,00","-0,89",6,NA,NA,1,4,1,1,NA,NA,NA,NA,NA,1,NA,NA,7,NA,5
"162","Enderson Moreira (TEC)","Bahia","10,95",14,"3,65","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","Andrés Ríos (ATA)","Vasco","8,44",12,"3,64","0,00","0,00",6,5,1,NA,24,5,5,1,NA,NA,NA,NA,4,1,NA,36,1,16
"164","Sidão (GOL)","São Paulo","9,56",13,"3,60","-1,00","-2,17",NA,NA,NA,6,NA,NA,NA,NA,17,NA,NA,NA,3,NA,13,NA,NA,8
"165","Edigar Junio (ATA)","Bahia","7,62",7,"3,60","0,00","0,00",3,2,NA,NA,11,1,3,1,NA,NA,NA,NA,NA,NA,NA,9,2,9
"166","Vinícius Freitas (LAT)","Chapecoense","3,82",3,"3,60","0,00","0,00",3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,4
"167","Marcinho (LAT)","Botafogo","8,32",12,"3,59","11,90","1,81",17,1,3,2,4,4,1,NA,NA,NA,NA,NA,2,NA,NA,12,1,38
"168","Fábio (GOL)","Cruzeiro","9,99",14,"3,55","-1,00","-0,02",NA,NA,NA,5,1,NA,NA,NA,16,NA,NA,NA,NA,NA,11,NA,NA,6
"169","Gilson Kleina (TEC)","Chapecoense","7,63",15,"3,53","0,88","-0,44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Serginho Chulapa (TEC)","Santos","10,28",1,"3,52","3,52","-1,03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","Emerson (LAT)","Atlético-MG","4,51",4,"3,52","0,00","0,00",9,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,7,NA,8
"172","Marcos Paquetá (TEC)","Botafogo","9,63",3,"3,50","5,51","0,85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","Pablo (ATA)","Atlético-PR","9,78",14,"3,50","0,00","0,00",17,3,NA,NA,10,15,7,NA,NA,NA,NA,NA,2,NA,NA,28,8,13
"174","Arboleda (ZAG)","São Paulo","9,18",10,"3,50","0,10","-0,59",16,NA,1,3,11,5,2,NA,NA,NA,NA,NA,3,NA,NA,18,2,16
"175","Aderllan (ZAG)","Vitória","3,64",9,"3,50","4,40","0,91",9,1,NA,4,4,4,2,NA,NA,NA,1,NA,1,NA,NA,14,NA,12
"176","Marcelo Benevenuto (ZAG)","Botafogo","6,69",1,"3,50","0,00","0,00",2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","Igor Rabello (ZAG)","Botafogo","11,59",15,"3,46","8,70","1,08",22,2,NA,3,11,3,2,NA,NA,NA,1,NA,1,NA,NA,12,3,26
"178","Elton (ATA)","Ceará","6,18",6,"3,45","0,00","0,00",3,2,1,NA,4,4,4,NA,NA,NA,NA,NA,2,NA,NA,17,1,6
"179","Danilo Fernandes (GOL)","Internacional","8,00",12,"3,45","-1,00","-1,04",NA,NA,NA,5,2,NA,NA,NA,12,NA,NA,NA,NA,NA,10,NA,NA,2
"180","Luan (ZAG)","Palmeiras","3,52",2,"3,45","0,00","0,00",5,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,2
"181","Raniel (ATA)","Cruzeiro","6,83",12,"3,43","0,00","0,00",7,2,1,NA,19,10,6,NA,NA,NA,NA,NA,NA,NA,NA,24,3,5
"182","Ademir (ATA)","América-MG","3,11",8,"3,36","0,00","0,00",8,1,NA,NA,21,6,3,NA,NA,NA,NA,NA,2,NA,NA,8,2,10
"183","Alison (MEI)","Santos","8,12",8,"3,35","2,70","-0,23",24,NA,NA,NA,12,2,NA,NA,NA,NA,NA,NA,3,NA,NA,15,NA,11
"184","Danilo Silva (ZAG)","Internacional","5,08",2,"3,35","0,00","0,00",5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,NA,1
"185","Jucilei (MEI)","São Paulo","7,83",11,"3,34","0,00","0,00",31,NA,NA,NA,17,2,NA,NA,NA,NA,NA,NA,2,NA,NA,21,NA,18
"186","Rogério (ATA)","Sport","8,63",14,"3,32","0,50","-0,10",4,2,1,NA,25,14,8,NA,NA,NA,NA,NA,NA,NA,NA,12,6,16
"187","Rogério Micale (TEC)","Paraná","6,90",15,"3,30","2,53","-0,12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Pablo Dyego (ATA)","Fluminense","5,75",10,"3,29","0,00","0,00",3,2,NA,NA,12,6,4,1,NA,NA,NA,NA,NA,NA,NA,4,NA,14
"189","Adilson (MEI)","Atlético-MG","6,64",10,"3,28","0,00","0,00",30,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,17,NA,19
"190","Maicon (MEI)","Grêmio","8,21",11,"3,27","3,90","0,47",19,3,1,NA,8,4,2,NA,NA,NA,NA,NA,3,1,NA,17,NA,42
"191","Willian Farias (MEI)","Vitória","6,17",8,"3,25","11,00","1,93",16,NA,1,NA,3,3,1,NA,NA,NA,NA,NA,1,NA,NA,8,NA,7
"192","Walisson Maia (ZAG)","Vitória","5,06",2,"3,25","0,00","0,00",7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,5
"193","Rhayner (ATA)","Vitória","8,58",11,"3,25","0,00","0,00",20,NA,1,NA,20,6,9,1,NA,NA,NA,NA,4,NA,NA,24,NA,26
"194","Henrique (ZAG)","Corinthians","10,00",15,"3,24","5,60","1,32",7,1,NA,6,11,4,NA,NA,NA,NA,NA,NA,1,NA,NA,7,NA,10
"195","Vanderlei (GOL)","Santos","14,57",14,"3,23","1,00","-1,19",NA,NA,NA,3,2,NA,NA,NA,22,NA,NA,NA,NA,NA,18,NA,NA,2
"196","Vagner Mancini (TEC)","Vitória","8,31",15,"3,23","6,24","0,90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","Hyoran (MEI)","Palmeiras","4,69",10,"3,21","0,00","0,00",4,1,5,NA,9,3,2,NA,NA,NA,NA,NA,2,NA,NA,16,1,12
"198","Valdo (ZAG)","Ceará","7,22",10,"3,20","0,00","0,00",11,NA,NA,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5
"199","Pedro Botelho (LAT)","Vitória","6,26",5,"3,20","0,00","0,00",8,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,15
"200","Raul Prata (LAT)","Sport","8,72",11,"3,15","1,00","0,22",24,NA,NA,3,14,2,1,NA,NA,NA,NA,1,1,NA,NA,13,NA,42
"201","Jorginho (TEC)","Vasco","6,37",7,"3,14","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","Renatinho (MEI)","Botafogo","4,76",7,"3,13","0,70","-0,49",13,NA,NA,NA,6,3,4,NA,NA,NA,NA,NA,1,NA,NA,5,NA,11
"203","Victor (GOL)","Atlético-MG","13,63",15,"3,12","23,50","4,89",NA,NA,NA,3,2,NA,NA,NA,26,NA,NA,NA,NA,NA,22,NA,NA,11
"204","Ramon (ZAG)","Vitória","5,37",11,"3,12","10,30","1,87",11,1,NA,3,10,3,2,NA,NA,NA,NA,NA,2,NA,NA,16,NA,10
"205","Bruno Silva (ATA)","Chapecoense","2,77",10,"3,11","1,70","-0,47",15,1,NA,NA,8,2,3,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,15
"206","Rodrigo Dourado (MEI)","Internacional","9,94",13,"3,10","0,00","0,00",45,NA,NA,NA,15,1,2,NA,NA,NA,NA,NA,6,NA,NA,40,1,18
"207","Richardson (MEI)","Ceará","7,06",10,"3,10","0,00","0,00",22,NA,NA,NA,27,2,3,NA,NA,NA,NA,NA,3,NA,NA,18,NA,19
"208","Iago Maidana (ZAG)","Atlético-MG","3,67",1,"3,10","3,10","-0,33",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3
"209","Fabiano (LAT)","Internacional","7,87",7,"3,09","0,00","0,00",11,NA,NA,3,1,3,NA,NA,NA,NA,NA,NA,2,NA,NA,5,NA,21
"210","Bruno Cosendey (MEI)","Vasco","4,32",6,"3,05","0,00","0,00",5,1,1,NA,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,14
"211","Diogo Barbosa (LAT)","Palmeiras","8,94",11,"3,05","0,10","-0,19",18,NA,2,3,5,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,17,NA,22
"212","Gabriel (MEI)","Sport","6,36",14,"3,04","3,30","-0,93",10,2,1,NA,21,7,5,NA,NA,NA,NA,NA,1,NA,NA,10,1,27
"213","Ronaldo Alves (ZAG)","Sport","6,65",13,"3,03","3,00","0,53",14,NA,NA,4,17,6,1,NA,NA,NA,NA,NA,3,NA,NA,11,1,14
"214","Thiago Heleno (ZAG)","Atlético-PR","8,87",10,"3,02","0,00","0,00",9,1,NA,3,8,3,1,1,NA,NA,1,NA,1,NA,NA,13,NA,11
"215","Lucas Fernandes (ATA)","Vitória","6,07",9,"3,02","0,00","0,00",6,1,NA,NA,16,2,2,2,NA,NA,NA,NA,NA,NA,NA,5,NA,18
"216","Jonathan (LAT)","Atlético-PR","8,33",6,"3,00","0,00","0,00",4,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,5
"217","Thiago Martins (ZAG)","Palmeiras","4,55",5,"3,00","0,00","0,00",4,NA,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,5
"218","Ralf (MEI)","Corinthians","8,96",1,"3,00","0,00","0,00",2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"219","Leandro Damião (ATA)","Internacional","7,26",11,"2,98","2,00","0,05",3,2,1,NA,11,15,11,NA,NA,NA,NA,NA,3,NA,NA,18,4,21
"220","Élber (MEI)","Bahia","5,32",10,"2,97","0,00","0,00",9,1,2,NA,13,NA,9,NA,NA,NA,NA,NA,4,NA,NA,5,1,27
"221","Bruno Bispo (ZAG)","Vitória","4,18",2,"2,95","0,00","0,00",3,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,2
"222","Torito González (MEI)","Paraná","4,40",10,"2,94","-1,00","-0,48",21,NA,NA,NA,22,5,1,NA,NA,NA,NA,NA,4,NA,NA,15,NA,9
"223","Igor (LAT)","Paraná","3,28",7,"2,93","0,00","0,00",10,NA,NA,2,4,3,NA,NA,NA,NA,NA,NA,1,NA,NA,5,1,13
"224","Pedro Henrique (ZAG)","Corinthians","5,33",6,"2,93","0,00","0,00",7,NA,NA,2,6,3,NA,NA,NA,NA,NA,NA,2,NA,NA,5,NA,6
"225","Luiz Otávio (ZAG)","Ceará","7,77",13,"2,92","0,00","0,00",23,NA,NA,3,7,1,NA,NA,NA,NA,NA,NA,4,NA,NA,8,NA,13
"226","Everton Felipe (MEI)","Sport","5,47",6,"2,92","0,00","0,00",5,1,NA,NA,9,1,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,18
"227","Rafael Thyere (ZAG)","Chapecoense","4,05",14,"2,91","1,20","-0,76",20,NA,NA,5,9,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,7,1,23
"228","João Ricardo (GOL)","América-MG","4,69",6,"2,90","-2,10","-1,50",NA,NA,NA,1,1,NA,NA,NA,12,NA,NA,NA,NA,NA,11,NA,NA,7
"229","Henrique (MEI)","Cruzeiro","9,30",9,"2,84","3,20","0,14",19,NA,NA,NA,13,5,1,NA,NA,NA,NA,NA,3,NA,NA,10,NA,12
"230","Tiago Nunes (TEC)","Atlético-PR","8,52",2,"2,84","0,00","0,00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","Marlone (MEI)","Sport","8,20",14,"2,84","-0,30","-0,26",8,1,2,NA,21,7,8,NA,NA,NA,NA,NA,1,NA,NA,6,1,35
"232","Éverton Ribeiro (MEI)","Flamengo","5,38",12,"2,83","3,80","0,35",14,2,1,NA,23,8,6,NA,NA,NA,NA,1,3,NA,NA,22,NA,37
"233","Régis (LAT)","São Paulo","6,86",6,"2,82","0,00","0,00",10,NA,NA,2,2,1,1,NA,NA,NA,NA,NA,2,NA,NA,7,NA,12
"234","Elicarlos (MEI)","Chapecoense","5,50",12,"2,82","3,60","0,27",18,1,NA,NA,26,4,2,NA,NA,NA,NA,NA,2,NA,NA,20,NA,19
"235","Thiago Galhardo (MEI)","Vasco","7,19",6,"2,80","0,00","0,00",5,NA,2,NA,8,3,2,1,NA,NA,NA,NA,3,NA,NA,7,NA,10
"236","Felipe Azevedo (ATA)","Ceará","5,48",12,"2,79","0,00","0,00",9,1,2,NA,15,5,4,NA,NA,NA,NA,NA,NA,NA,NA,11,1,28
"237","Terans (MEI)","Atlético-MG","5,68",3,"2,77","11,10","3,33",4,NA,1,NA,2,1,1,NA,NA,NA,NA,NA,1,NA,NA,5,NA,4
"238","Jean (MEI)","Botafogo","2,88",4,"2,77","0,00","0,00",6,NA,1,NA,9,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,6,NA,8
"239","Claudio Winck (LAT)","Sport","3,96",6,"2,75","0,00","0,00",5,1,NA,1,8,2,2,NA,NA,NA,NA,NA,1,NA,NA,11,NA,15
"240","William Pottker (ATA)","Internacional","4,24",13,"2,75","3,80","-0,67",13,2,NA,NA,21,9,7,NA,NA,NA,NA,1,2,NA,NA,11,7,26
"241","Léo Santos (ZAG)","Corinthians","2,57",2,"2,75","5,50","1,04",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","Lucas (LAT)","Vitória","6,50",6,"2,72","0,00","0,00",5,1,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,11
"243","Júlio César (GOL)","Fluminense","6,00",15,"2,70","11,00","1,50",NA,NA,NA,4,1,NA,NA,NA,21,NA,NA,NA,1,NA,19,NA,NA,10
"244","Pachu (ATA)","Botafogo","2,55",1,"2,70","0,00","0,00",1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"245","Kelvin (ATA)","Vasco","5,59",6,"2,70","0,00","0,00",1,1,2,NA,4,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,7
"246","Rafael Pereira (ZAG)","Ceará","4,61",6,"2,70","0,00","0,00",7,NA,NA,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,8
"247","Rafael Moura (ATA)","América-MG","9,31",11,"2,69","-1,60","-0,43",2,3,2,NA,9,4,6,NA,NA,NA,NA,NA,3,NA,NA,17,3,21
"248","Nikão (MEI)","Atlético-PR","10,78",12,"2,69","0,00","0,00",7,1,1,NA,19,9,7,1,NA,NA,NA,NA,2,NA,NA,8,4,31
"249","Marcelo Hermes (LAT)","Cruzeiro","4,18",5,"2,68","0,00","0,00",9,NA,NA,1,4,4,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,21
"250","Wellington Paulista (ATA)","Chapecoense","9,17",13,"2,67","0,00","0,00",9,3,2,NA,18,15,2,NA,NA,NA,NA,NA,6,NA,NA,26,6,27
"251","Ibañez (ZAG)","Fluminense","5,96",4,"2,67","8,20","1,51",6,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,7
"252","Brenner (ATA)","Botafogo","5,44",7,"2,67","0,00","0,00",2,1,NA,NA,13,4,3,NA,NA,NA,NA,NA,NA,NA,NA,5,2,7
"253","Lucas Fonseca (ZAG)","Bahia","6,75",13,"2,67","0,00","0,00",12,NA,NA,4,16,3,2,1,NA,NA,NA,NA,3,NA,NA,10,NA,27
"254","Everson (ZAG)","Bahia","4,01",4,"2,67","0,00","0,00",4,NA,NA,1,2,2,NA,1,NA,NA,NA,NA,1,NA,NA,2,1,8
"255","Canteros (MEI)","Chapecoense","7,52",15,"2,65","-0,60","-0,18",24,2,1,NA,12,4,1,1,NA,NA,NA,NA,2,NA,NA,16,NA,62
"256","Antônio Carlos  (ZAG)","Palmeiras","7,77",12,"2,65","0,70","-0,31",10,1,NA,3,5,2,2,2,NA,NA,NA,NA,4,NA,NA,11,1,16
"257","Marcelo (MEI)","Botafogo","3,30",2,"2,65","0,00","0,00",2,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1
"258","Gabriel (ZAG)","Atlético-MG","6,86",14,"2,65","0,00","0,00",19,NA,NA,2,17,2,2,1,NA,NA,1,NA,1,NA,NA,13,NA,11
"259","Daniel Guedes  (LAT)","Santos","7,38",4,"2,65","0,00","0,00",6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,8
"260","Victor Luis (LAT)","Palmeiras","6,77",5,"2,64","0,00","0,00",6,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,1,NA,NA,2,NA,11
"261","Gregore (MEI)","Bahia","7,70",13,"2,64","0,00","0,00",38,NA,1,NA,12,4,5,NA,NA,NA,NA,NA,5,NA,NA,54,NA,20
"262","Juan (ZAG)","Flamengo","7,20",3,"2,60","0,00","0,00",2,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"263","Renê Júnior (MEI)","Corinthians","5,85",4,"2,60","0,00","0,00",9,NA,NA,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,4
"264","Edimar (LAT)","São Paulo","3,64",5,"2,58","0,00","0,00",4,NA,NA,2,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,3
"265","Robinho (MEI)","Cruzeiro","5,88",14,"2,57","0,20","-1,42",19,1,3,NA,16,8,2,NA,NA,NA,NA,NA,4,NA,NA,19,2,46
"266","Luiz Gustavo (ZAG)","Vasco","5,04",7,"2,56","0,00","0,00",12,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,7,NA,19
"267","Mansur (LAT)","Paraná","4,93",8,"2,52","2,40","0,08",8,NA,NA,3,7,3,3,1,NA,NA,NA,1,1,NA,NA,15,NA,16
"268","Jeferson (LAT)","Vitória","4,51",12,"2,52","0,00","0,00",18,NA,1,3,7,1,1,NA,NA,NA,NA,NA,4,NA,NA,13,1,24
"269","Denilson (ATA)","Atlético-MG","8,41",7,"2,52","0,00","0,00",3,2,NA,NA,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,11,3,12
"270","Bruno Silva (MEI)","Cruzeiro","6,90",10,"2,51","3,80","0,64",10,1,1,NA,2,9,1,NA,NA,NA,NA,NA,2,NA,NA,11,NA,9
"271","Paulinho (ATA)","São Paulo","1,29",1,"2,50","0,00","0,00",NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","Régis (MEI)","Bahia","4,52",13,"2,50","0,00","0,00",10,2,1,NA,10,5,2,1,NA,NA,NA,NA,2,NA,NA,11,NA,28
"273","Jandrei (GOL)","Chapecoense","5,29",15,"2,50","-2,00","-1,19",1,NA,NA,5,2,NA,NA,NA,19,NA,NA,NA,1,NA,21,NA,NA,10
"274","David Braz (ZAG)","Santos","9,19",12,"2,48","0,00","0,00",16,NA,NA,3,7,5,NA,NA,NA,NA,NA,NA,3,NA,NA,10,NA,19
"275","Caio Henrique (MEI)","Paraná","4,63",15,"2,47","0,60","-0,89",16,NA,3,NA,10,8,3,NA,NA,NA,NA,NA,1,NA,NA,10,2,30
"276","Jefferson (GOL)","Botafogo","8,15",12,"2,46","0,00","0,00",NA,NA,1,2,1,NA,NA,NA,16,NA,NA,NA,NA,NA,16,NA,NA,7
"277","Michel Bastos (MEI)","Sport","5,02",9,"2,45","3,50","0,17",1,2,NA,NA,8,7,2,1,NA,NA,NA,NA,1,NA,NA,6,NA,18
"278","Jean (LAT)","Palmeiras","5,56",4,"2,45","0,00","0,00",3,NA,NA,1,2,NA,1,1,NA,NA,NA,NA,1,NA,NA,4,NA,3
"279","Judivan  (ATA)","América-MG","3,22",7,"2,45","0,00","0,00",3,NA,1,NA,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,4
"280","Jadson (MEI)","Corinthians","7,02",8,"2,43","1,50","-0,53",2,1,2,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,5,NA,18
"281","Thiago Santos (ATA)","Paraná","1,64",6,"2,43","0,00","0,00",1,1,1,NA,8,6,NA,2,NA,NA,NA,NA,2,NA,NA,11,5,9
"282","Gum (ZAG)","Fluminense","6,36",11,"2,42","8,80","1,66",10,NA,1,3,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,25
"283","Jadson (MEI)","Fluminense","7,99",14,"2,41","-0,30","-0,15",27,NA,1,NA,21,5,4,NA,NA,NA,NA,NA,3,NA,NA,22,1,45
"284","Geuvânio (ATA)","Flamengo","5,15",4,"2,40","5,10","0,12",6,NA,1,NA,1,1,3,NA,NA,NA,NA,NA,2,NA,NA,6,1,6
"285","Bryan (LAT)","Vitória","5,37",2,"2,40","0,00","0,00",1,NA,1,1,7,1,NA,NA,NA,NA,NA,1,NA,NA,NA,6,NA,10
"286","Messias (ZAG)","América-MG","7,80",15,"2,40","-0,30","0,09",14,1,NA,3,10,3,2,NA,NA,NA,NA,NA,1,NA,NA,13,NA,31
"287","Nicolas (LAT)","Atlético-PR","3,53",1,"2,40","0,00","0,00",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2
"288","Leandro Pereira (ATA)","Chapecoense","6,52",13,"2,39","3,40","0,57",11,2,NA,NA,18,7,5,1,NA,NA,NA,1,1,NA,NA,23,9,7
"289","Sornoza (MEI)","Fluminense","7,75",14,"2,39","0,00","0,00",16,NA,1,NA,8,11,10,NA,NA,NA,NA,NA,3,NA,NA,7,NA,36
"290","Ezequiel (ATA)","Botafogo","4,59",6,"2,37","0,00","-0,43",4,NA,1,NA,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3
"291","Rayan (ZAG)","Paraná","3,66",9,"2,37","0,00","0,00",15,NA,NA,1,10,3,1,NA,NA,NA,NA,NA,3,NA,NA,9,2,11
"292","Camilo (MEI)","Internacional","4,23",4,"2,35","4,70","0,79",1,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8
"293","Werley (ZAG)","Vasco","5,87",6,"2,35","0,00","0,00",9,NA,NA,1,5,3,2,NA,NA,NA,1,NA,NA,NA,NA,8,NA,9
"294","Magrão (GOL)","Sport","7,46",10,"2,35","1,00","0,23",NA,NA,NA,2,1,NA,NA,NA,14,1,NA,NA,3,NA,14,1,NA,5
"295","Mateus Vital (MEI)","Corinthians","5,38",13,"2,34","1,60","0,18",6,1,1,NA,12,6,4,NA,NA,NA,NA,NA,NA,NA,NA,4,2,14
"296","Bruno Guimarães (MEI)","Atlético-PR","6,17",11,"2,33","0,00","0,00",14,NA,NA,NA,33,1,NA,NA,NA,NA,NA,NA,2,NA,NA,10,NA,12
"297","Thaciano (MEI)","Grêmio","2,26",6,"2,33","-1,30","-0,63",3,1,NA,NA,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,7,1,4
"298","Luan (ATA)","América-MG","9,59",8,"2,30","0,00","0,00",12,NA,2,NA,15,7,1,NA,NA,NA,NA,1,2,NA,NA,16,3,18
"299","René (ZAG)","Paraná","3,36",1,"2,30","2,30","0,36",2,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3
"300","Edinho (ATA)","Atlético-MG","3,36",1,"2,30","0,00","0,00",1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","Raphael Alemão (ATA)","Paraná","3,54",4,"2,30","0,00","-0,06",3,NA,NA,NA,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4
"302","Léo Cittadini (MEI)","Santos","8,14",11,"2,29","0,50","0,15",13,NA,1,NA,10,4,2,NA,NA,NA,NA,NA,2,NA,NA,9,1,3
"303","Rafael Marques (ATA)","Sport","2,95",12,"2,28","-4,20","-1,42",7,1,1,NA,12,7,6,NA,NA,NA,NA,NA,1,NA,NA,11,6,15
"304","Arnaldo (LAT)","Ceará","5,49",7,"2,26","0,00","0,00",7,NA,NA,2,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,14
"305","Eduardo Sasha (ATA)","Santos","7,47",13,"2,26","0,00","-0,16",11,NA,3,NA,18,7,1,1,NA,NA,NA,NA,1,NA,NA,16,8,23
"306","Wagner (MEI)","Vasco","10,09",9,"2,24","0,00","0,00",6,2,NA,NA,19,5,5,NA,NA,NA,NA,NA,6,NA,NA,12,2,18
"307","Edenílson (MEI)","Internacional","8,50",11,"2,24","1,50","0,13",12,NA,2,NA,12,6,NA,NA,NA,NA,NA,NA,2,NA,NA,7,NA,22
"308","Guerra (MEI)","Palmeiras","7,89",4,"2,23","0,00","0,00",2,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,7
"309","Moisés (MEI)","Palmeiras","6,28",11,"2,21","7,60","-0,64",15,1,NA,NA,14,3,3,1,NA,NA,NA,NA,4,NA,NA,14,NA,24
"310","Douglas (MEI)","Corinthians","4,06",7,"2,20","5,50","0,84",10,NA,1,NA,4,5,2,NA,NA,NA,NA,NA,2,NA,NA,12,NA,10
"311","Patric (LAT)","Atlético-MG","5,72",11,"2,19","4,60","0,90",19,NA,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,22,3,36
"312","Aylon (ATA)","América-MG","7,06",10,"2,16","0,00","0,00",7,NA,1,NA,14,9,5,1,NA,NA,NA,NA,2,NA,NA,14,5,12
"313","Lucas Romero (MEI)","Cruzeiro","4,69",11,"2,16","0,00","-1,15",22,NA,NA,NA,10,2,2,NA,NA,NA,NA,NA,1,NA,NA,17,1,24
"314","Vinícius (MEI)","Bahia","6,63",13,"2,15","0,00","0,00",7,2,NA,NA,5,14,7,NA,NA,NA,NA,NA,1,1,NA,9,1,32
"315","Neto Moura (MEI)","Sport","4,30",9,"2,14","0,00","0,00",11,NA,NA,NA,8,3,3,NA,NA,NA,NA,NA,1,NA,NA,8,NA,4
"316","Aderlan (LAT)","América-MG","3,15",9,"2,14","0,90","0,31",19,NA,1,1,8,3,NA,NA,NA,NA,NA,NA,5,NA,NA,15,NA,27
"317","Edílson (LAT)","Cruzeiro","8,01",8,"2,12","0,00","0,00",11,NA,NA,3,6,3,1,NA,NA,NA,NA,NA,5,NA,NA,9,NA,22
"318","Frazan (ZAG)","Fluminense","3,74",4,"2,12","0,00","0,00",3,NA,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4
"319","Zé Ivaldo (ZAG)","Atlético-PR","3,19",11,"2,12","0,00","0,00",12,NA,NA,4,6,2,1,NA,NA,NA,NA,NA,4,NA,NA,13,1,18
